timestamp,hour,day_of_week,month,day,is_weekend,is_holiday,marketing_campaign,outage_flag,voice_calls,chats,emails,tickets,avg_handle_time,sla_breach
2025-10-07 00:00:00,0,1,10,7,0,0,0,0,1,9,9,8,6.4,0
2025-10-07 01:00:00,1,1,10,7,0,0,0,0,0,10,4,4,5.99,0
2025-10-07 02:00:00,2,1,10,7,0,0,0,0,0,7,10,4,5.87,0
2025-10-07 03:00:00,3,1,10,7,0,0,0,0,15,0,11,9,5.62,0
2025-10-07 04:00:00,4,1,10,7,0,0,0,0,14,4,4,5,5.93,0
2025-10-07 05:00:00,5,1,10,7,0,0,0,0,25,3,9,8,5.79,0
2025-10-07 06:00:00,6,1,10,7,0,0,0,0,31,1,11,6,5.54,0
2025-10-07 07:00:00,7,1,10,7,0,0,0,0,17,4,8,8,6.38,0
2025-10-07 08:00:00,8,1,10,7,0,0,0,0,22,5,15,11,5.26,0
2025-10-07 09:00:00,9,1,10,7,0,0,0,0,18,8,19,16,5.21,0
2025-10-07 10:00:00,10,1,10,7,0,0,0,0,14,11,15,15,5.98,0
2025-10-07 11:00:00,11,1,10,7,0,0,0,0,26,21,15,12,5.64,0
2025-10-07 12:00:00,12,1,10,7,0,0,0,0,25,18,22,12,5.95,0
2025-10-07 13:00:00,13,1,10,7,0,0,0,0,28,17,9,11,6.93,0
2025-10-07 14:00:00,14,1,10,7,0,0,0,0,33,32,15,9,5.22,0
2025-10-07 15:00:00,15,1,10,7,0,0,0,0,23,22,16,16,5.8,0
2025-10-07 16:00:00,16,1,10,7,0,0,0,0,33,28,15,14,6.51,0
2025-10-07 17:00:00,17,1,10,7,0,0,0,0,37,23,17,12,5.89,1
2025-10-07 18:00:00,18,1,10,7,0,0,0,0,38,26,19,15,6.58,1
2025-10-07 19:00:00,19,1,10,7,0,0,0,0,34,18,6,9,5.79,0
2025-10-07 20:00:00,20,1,10,7,0,0,0,0,22,27,10,17,6.09,0
2025-10-07 21:00:00,21,1,10,7,0,0,0,0,6,31,5,8,5.67,0
2025-10-07 22:00:00,22,1,10,7,0,0,0,0,0,21,12,9,5.64,0
2025-10-07 23:00:00,23,1,10,7,0,0,0,0,0,12,9,6,6.43,0
2025-10-08 00:00:00,0,2,10,8,0,0,0,0,0,8,7,6,6.49,0
2025-10-08 01:00:00,1,2,10,8,0,0,0,0,6,3,10,6,6.41,0
2025-10-08 02:00:00,2,2,10,8,0,0,0,0,5,4,11,7,5.64,0
2025-10-08 03:00:00,3,2,10,8,0,0,0,0,2,0,5,7,6.07,0
2025-10-08 04:00:00,4,2,10,8,0,0,0,0,17,6,12,7,5.66,0
2025-10-08 05:00:00,5,2,10,8,0,0,0,0,13,7,10,8,5.46,0
2025-10-08 06:00:00,6,2,10,8,0,0,0,0,24,6,6,8,5.63,0
2025-10-08 07:00:00,7,2,10,8,0,0,0,0,31,2,15,7,5.55,0
2025-10-08 08:00:00,8,2,10,8,0,0,0,0,28,11,12,13,5.82,0
2025-10-08 09:00:00,9,2,10,8,0,0,0,0,17,12,15,13,5.93,0
2025-10-08 10:00:00,10,2,10,8,0,0,0,0,22,12,18,12,6.41,0
2025-10-08 11:00:00,11,2,10,8,0,0,0,0,12,13,20,14,6.12,0
2025-10-08 12:00:00,12,2,10,8,0,0,0,0,25,14,12,10,6.18,0
2025-10-08 13:00:00,13,2,10,8,0,0,0,0,19,17,26,12,5.58,0
2025-10-08 14:00:00,14,2,10,8,0,0,0,0,29,22,14,15,6.06,0
2025-10-08 15:00:00,15,2,10,8,0,0,0,0,37,27,22,13,6.11,1
2025-10-08 16:00:00,16,2,10,8,0,0,0,0,38,28,18,12,5.26,1
2025-10-08 17:00:00,17,2,10,8,0,0,0,0,39,27,16,14,6.31,1
2025-10-08 18:00:00,18,2,10,8,0,0,0,0,42,24,21,13,5.73,1
2025-10-08 19:00:00,19,2,10,8,0,0,0,0,32,13,11,13,5.45,0
2025-10-08 20:00:00,20,2,10,8,0,0,0,0,31,20,12,14,5.91,0
2025-10-08 21:00:00,21,2,10,8,0,0,0,0,11,15,8,6,6.11,0
2025-10-08 22:00:00,22,2,10,8,0,0,0,0,20,22,8,9,6.34,0
2025-10-08 23:00:00,23,2,10,8,0,0,0,0,0,11,8,5,5.7,0
2025-10-09 00:00:00,0,3,10,9,0,0,0,0,0,19,10,7,6.25,0
2025-10-09 01:00:00,1,3,10,9,0,0,0,0,4,8,9,5,5.62,0
2025-10-09 02:00:00,2,3,10,9,0,0,0,0,0,2,10,7,7.13,0
2025-10-09 03:00:00,3,3,10,9,0,0,0,0,7,0,13,11,6.21,0
2025-10-09 04:00:00,4,3,10,9,0,0,0,0,21,0,14,7,5.93,0
2025-10-09 05:00:00,5,3,10,9,0,0,0,0,14,0,11,6,5.26,0
2025-10-09 06:00:00,6,3,10,9,0,0,0,0,23,0,8,8,6.43,0
2025-10-09 07:00:00,7,3,10,9,0,0,0,0,26,8,8,5,6.21,0
2025-10-09 08:00:00,8,3,10,9,0,0,0,0,20,1,12,13,5.11,0
2025-10-09 09:00:00,9,3,10,9,0,0,0,0,30,8,18,15,5.81,0
2025-10-09 10:00:00,10,3,10,9,0,0,0,0,23,13,20,15,5.94,0
2025-10-09 11:00:00,11,3,10,9,0,0,0,0,27,19,15,12,6.56,0
2025-10-09 12:00:00,12,3,10,9,0,0,0,0,25,19,17,16,5.77,0
2025-10-09 13:00:00,13,3,10,9,0,0,0,0,28,18,15,12,4.89,0
2025-10-09 14:00:00,14,3,10,9,0,0,0,0,24,18,20,10,6.09,0
2025-10-09 15:00:00,15,3,10,9,0,0,0,0,36,24,17,14,5.91,0
2025-10-09 16:00:00,16,3,10,9,0,0,0,0,42,27,15,12,6.3,1
2025-10-09 17:00:00,17,3,10,9,0,0,0,0,34,26,18,14,5.69,0
2025-10-09 18:00:00,18,3,10,9,0,0,0,0,30,32,23,13,5.76,0
2025-10-09 19:00:00,19,3,10,9,0,0,0,0,38,26,10,16,5.96,1
2025-10-09 20:00:00,20,3,10,9,0,0,0,0,24,11,7,12,6.55,0
2025-10-09 21:00:00,21,3,10,9,0,0,0,0,20,16,10,5,5.61,0
2025-10-09 22:00:00,22,3,10,9,0,0,0,0,13,15,8,9,5.6,0
2025-10-09 23:00:00,23,3,10,9,0,0,0,0,0,14,11,11,5.25,0
2025-10-10 00:00:00,0,4,10,10,0,0,0,0,5,8,7,5,5.37,0
2025-10-10 01:00:00,1,4,10,10,0,0,0,0,2,8,5,8,6.57,0
2025-10-10 02:00:00,2,4,10,10,0,0,0,0,0,5,14,8,6.16,0
2025-10-10 03:00:00,3,4,10,10,0,0,0,0,10,3,10,8,6.45,0
2025-10-10 04:00:00,4,4,10,10,0,0,0,0,24,0,7,10,5.69,0
2025-10-10 05:00:00,5,4,10,10,0,0,0,0,25,0,15,4,6.73,0
2025-10-10 06:00:00,6,4,10,10,0,0,0,0,18,0,10,6,6.15,0
2025-10-10 07:00:00,7,4,10,10,0,0,0,0,23,8,7,6,6.73,0
2025-10-10 08:00:00,8,4,10,10,0,0,0,0,24,5,12,11,5.2,0
2025-10-10 09:00:00,9,4,10,10,0,0,0,0,28,16,21,14,6.88,0
2025-10-10 10:00:00,10,4,10,10,0,0,0,0,25,15,25,17,5.2,0
2025-10-10 11:00:00,11,4,10,10,0,0,0,0,9,16,18,13,6.22,0
2025-10-10 12:00:00,12,4,10,10,0,0,0,0,14,15,19,13,6.07,0
2025-10-10 13:00:00,13,4,10,10,0,0,0,0,28,21,20,13,6.36,0
2025-10-10 14:00:00,14,4,10,10,0,0,0,0,24,24,18,14,6.04,0
2025-10-10 15:00:00,15,4,10,10,0,0,0,0,43,29,23,11,5.73,1
2025-10-10 16:00:00,16,4,10,10,0,0,0,0,40,25,21,12,5.91,1
2025-10-10 17:00:00,17,4,10,10,0,0,0,0,43,31,14,11,6.5,1
2025-10-10 18:00:00,18,4,10,10,0,0,0,0,34,28,16,14,4.87,0
2025-10-10 19:00:00,19,4,10,10,0,0,0,0,37,22,7,15,5.17,1
2025-10-10 20:00:00,20,4,10,10,0,0,0,0,29,22,14,13,5.06,0
2025-10-10 21:00:00,21,4,10,10,0,0,0,0,13,20,5,8,6.04,0
2025-10-10 22:00:00,22,4,10,10,0,0,0,0,15,17,13,6,7.0,0
2025-10-10 23:00:00,23,4,10,10,0,0,0,0,15,17,4,9,6.11,0
2025-10-11 00:00:00,0,5,10,11,1,0,0,0,0,7,14,4,6.08,0
2025-10-11 01:00:00,1,5,10,11,1,0,0,0,3,10,7,3,5.95,0
2025-10-11 02:00:00,2,5,10,11,1,0,0,0,0,5,8,4,5.67,0
2025-10-11 03:00:00,3,5,10,11,1,0,0,0,9,6,5,9,6.61,0
2025-10-11 04:00:00,4,5,10,11,1,0,0,0,6,5,5,4,6.31,0
2025-10-11 05:00:00,5,5,10,11,1,0,0,0,7,2,11,7,7.23,0
2025-10-11 06:00:00,6,5,10,11,1,0,0,0,15,0,9,7,5.71,0
2025-10-11 07:00:00,7,5,10,11,1,0,0,0,17,0,6,6,4.94,0
2025-10-11 08:00:00,8,5,10,11,1,0,0,0,12,0,11,6,5.65,0
2025-10-11 09:00:00,9,5,10,11,1,0,0,0,9,3,17,10,6.22,0
2025-10-11 10:00:00,10,5,10,11,1,0,0,0,20,10,13,7,6.2,0
2025-10-11 11:00:00,11,5,10,11,1,0,0,0,19,12,10,9,5.89,0
2025-10-11 12:00:00,12,5,10,11,1,0,0,0,18,11,16,9,6.17,0
2025-10-11 13:00:00,13,5,10,11,1,0,0,0,18,18,15,8,6.19,0
2025-10-11 14:00:00,14,5,10,11,1,0,0,0,23,20,12,4,5.49,0
2025-10-11 15:00:00,15,5,10,11,1,0,0,0,25,24,10,8,6.0,0
2025-10-11 16:00:00,16,5,10,11,1,0,0,0,21,20,13,12,5.84,0
2025-10-11 17:00:00,17,5,10,11,1,0,0,0,24,22,16,5,6.44,0
2025-10-11 18:00:00,18,5,10,11,1,0,0,0,26,14,12,9,6.25,0
2025-10-11 19:00:00,19,5,10,11,1,0,0,0,21,18,7,4,6.35,0
2025-10-11 20:00:00,20,5,10,11,1,0,0,0,15,17,10,8,6.28,0
2025-10-11 21:00:00,21,5,10,11,1,0,0,0,13,18,7,6,5.87,0
2025-10-11 22:00:00,22,5,10,11,1,0,0,0,5,10,9,6,6.47,0
2025-10-11 23:00:00,23,5,10,11,1,0,0,0,2,11,7,10,6.2,0
2025-10-12 00:00:00,0,6,10,12,1,0,0,0,0,3,6,1,5.42,0
2025-10-12 01:00:00,1,6,10,12,1,0,0,0,0,4,9,4,5.85,0
2025-10-12 02:00:00,2,6,10,12,1,0,0,0,2,1,3,4,5.9,0
2025-10-12 03:00:00,3,6,10,12,1,0,0,0,7,13,3,1,6.26,0
2025-10-12 04:00:00,4,6,10,12,1,0,0,0,2,0,10,6,6.24,0
2025-10-12 05:00:00,5,6,10,12,1,0,0,0,18,2,9,6,6.81,0
2025-10-12 06:00:00,6,6,10,12,1,0,0,0,17,1,6,7,6.14,0
2025-10-12 07:00:00,7,6,10,12,1,0,0,0,19,0,9,4,5.5,0
2025-10-12 08:00:00,8,6,10,12,1,0,0,0,24,3,7,11,5.62,0
2025-10-12 09:00:00,9,6,10,12,1,0,0,0,23,11,7,11,5.33,0
2025-10-12 10:00:00,10,6,10,12,1,0,0,0,16,8,10,10,5.87,0
2025-10-12 11:00:00,11,6,10,12,1,0,0,0,11,16,14,8,5.35,0
2025-10-12 12:00:00,12,6,10,12,1,0,0,0,14,1,8,8,5.99,0
2025-10-12 13:00:00,13,6,10,12,1,0,0,0,16,14,18,6,5.61,0
2025-10-12 14:00:00,14,6,10,12,1,0,0,0,16,18,12,11,6.08,0
2025-10-12 15:00:00,15,6,10,12,1,0,0,0,23,17,8,13,5.79,0
2025-10-12 16:00:00,16,6,10,12,1,0,0,0,25,25,15,10,7.09,0
2025-10-12 17:00:00,17,6,10,12,1,0,0,0,27,14,14,9,6.05,0
2025-10-12 18:00:00,18,6,10,12,1,0,0,0,28,20,13,11,6.3,0
2025-10-12 19:00:00,19,6,10,12,1,0,0,0,16,16,8,7,5.7,0
2025-10-12 20:00:00,20,6,10,12,1,0,0,0,13,18,9,10,5.84,0
2025-10-12 21:00:00,21,6,10,12,1,0,0,0,10,10,9,3,6.1,0
2025-10-12 22:00:00,22,6,10,12,1,0,0,0,14,11,5,6,5.78,0
2025-10-12 23:00:00,23,6,10,12,1,0,0,0,0,10,10,6,5.23,0
2025-10-13 00:00:00,0,0,10,13,0,0,0,0,3,16,10,8,6.31,0
2025-10-13 01:00:00,1,0,10,13,0,0,0,0,2,2,16,8,6.24,0
2025-10-13 02:00:00,2,0,10,13,0,0,0,0,4,7,11,10,6.7,0
2025-10-13 03:00:00,3,0,10,13,0,0,0,0,0,1,7,10,5.36,0
2025-10-13 04:00:00,4,0,10,13,0,0,0,0,9,0,10,10,7.18,0
2025-10-13 05:00:00,5,0,10,13,0,0,0,0,18,5,12,8,5.43,0
2025-10-13 06:00:00,6,0,10,13,0,0,0,0,19,7,15,12,5.58,0
2025-10-13 07:00:00,7,0,10,13,0,0,0,0,34,4,18,12,5.77,0
2025-10-13 08:00:00,8,0,10,13,0,0,0,0,33,0,11,16,6.9,0
2025-10-13 09:00:00,9,0,10,13,0,0,0,0,34,12,21,14,6.38,0
2025-10-13 10:00:00,10,0,10,13,0,0,0,0,23,6,20,19,6.19,0
2025-10-13 11:00:00,11,0,10,13,0,0,0,0,20,24,21,17,7.03,0
2025-10-13 12:00:00,12,0,10,13,0,0,0,0,27,25,22,16,6.3,0
2025-10-13 13:00:00,13,0,10,13,0,0,0,0,31,29,14,16,6.68,0
2025-10-13 14:00:00,14,0,10,13,0,0,0,0,39,23,12,15,5.57,1
2025-10-13 15:00:00,15,0,10,13,0,0,0,0,32,31,18,15,6.04,0
2025-10-13 16:00:00,16,0,10,13,0,0,0,0,48,28,24,17,6.03,1
2025-10-13 17:00:00,17,0,10,13,0,0,0,0,52,28,19,11,5.95,1
2025-10-13 18:00:00,18,0,10,13,0,0,0,0,39,36,18,12,6.03,1
2025-10-13 19:00:00,19,0,10,13,0,0,0,0,29,34,13,14,5.85,0
2025-10-13 20:00:00,20,0,10,13,0,0,0,0,31,31,7,15,6.68,0
2025-10-13 21:00:00,21,0,10,13,0,0,0,0,10,31,11,8,6.6,0
2025-10-13 22:00:00,22,0,10,13,0,0,0,0,7,16,13,11,6.28,0
2025-10-13 23:00:00,23,0,10,13,0,0,0,0,12,25,12,7,5.48,0
2025-10-14 00:00:00,0,1,10,14,0,0,0,0,0,15,9,9,5.88,0
2025-10-14 01:00:00,1,1,10,14,0,0,0,0,2,7,9,8,6.9,0
2025-10-14 02:00:00,2,1,10,14,0,0,0,0,5,10,15,12,5.99,0
2025-10-14 03:00:00,3,1,10,14,0,0,0,0,9,0,7,9,6.77,0
2025-10-14 04:00:00,4,1,10,14,0,0,0,0,10,9,7,9,5.35,0
2025-10-14 05:00:00,5,1,10,14,0,0,0,0,12,1,14,9,5.85,0
2025-10-14 06:00:00,6,1,10,14,0,0,0,0,29,4,11,8,6.19,0
2025-10-14 07:00:00,7,1,10,14,0,0,0,0,19,0,16,5,6.24,0
2025-10-14 08:00:00,8,1,10,14,0,0,0,0,26,6,8,15,6.27,0
2025-10-14 09:00:00,9,1,10,14,0,0,0,0,16,5,19,10,5.61,0
2025-10-14 10:00:00,10,1,10,14,0,0,0,0,18,9,18,12,6.78,0
2025-10-14 11:00:00,11,1,10,14,0,0,0,0,20,12,15,9,6.45,0
2025-10-14 12:00:00,12,1,10,14,0,0,0,0,14,13,19,10,5.58,0
2025-10-14 13:00:00,13,1,10,14,0,0,0,0,33,14,19,10,4.98,0
2025-10-14 14:00:00,14,1,10,14,0,0,0,0,26,33,18,15,5.68,0
2025-10-14 15:00:00,15,1,10,14,0,0,0,0,32,20,15,17,5.82,0
2025-10-14 16:00:00,16,1,10,14,0,0,0,0,32,24,17,13,6.22,0
2025-10-14 17:00:00,17,1,10,14,0,0,0,0,47,24,15,12,5.64,1
2025-10-14 18:00:00,18,1,10,14,0,0,0,0,40,27,13,14,6.28,1
2025-10-14 19:00:00,19,1,10,14,0,0,0,0,37,29,15,9,5.4,1
2025-10-14 20:00:00,20,1,10,14,0,0,0,0,29,22,6,14,5.89,0
2025-10-14 21:00:00,21,1,10,14,0,0,0,0,15,15,5,7,5.53,0
2025-10-14 22:00:00,22,1,10,14,0,0,0,0,7,18,14,8,6.31,0
2025-10-14 23:00:00,23,1,10,14,0,0,0,0,0,16,10,8,6.07,0
2025-10-15 00:00:00,0,2,10,15,0,0,0,0,0,14,11,3,5.22,0
2025-10-15 01:00:00,1,2,10,15,0,0,0,0,0,7,9,11,5.83,0
2025-10-15 02:00:00,2,2,10,15,0,0,0,0,2,0,15,11,6.75,0
2025-10-15 03:00:00,3,2,10,15,0,0,0,0,9,3,12,5,6.47,0
2025-10-15 04:00:00,4,2,10,15,0,0,0,0,1,3,10,5,6.45,0
2025-10-15 05:00:00,5,2,10,15,0,0,0,0,14,0,10,7,6.22,0
2025-10-15 06:00:00,6,2,10,15,0,0,0,0,28,0,7,6,5.15,0
2025-10-15 07:00:00,7,2,10,15,0,0,0,0,21,0,7,8,5.44,0
2025-10-15 08:00:00,8,2,10,15,0,0,0,0,14,6,6,13,5.94,0
2025-10-15 09:00:00,9,2,10,15,0,0,0,0,29,9,18,12,5.79,0
2025-10-15 10:00:00,10,2,10,15,0,0,0,0,13,16,18,14,5.96,0
2025-10-15 11:00:00,11,2,10,15,0,0,0,0,16,10,8,13,5.8,0
2025-10-15 12:00:00,12,2,10,15,0,0,0,0,18,13,20,11,5.97,0
2025-10-15 13:00:00,13,2,10,15,0,0,0,0,34,26,18,11,5.59,0
2025-10-15 14:00:00,14,2,10,15,0,0,0,0,27,25,18,12,6.49,0
2025-10-15 15:00:00,15,2,10,15,0,0,0,0,36,26,15,11,5.65,0
2025-10-15 16:00:00,16,2,10,15,0,0,0,0,43,29,20,12,5.89,1
2025-10-15 17:00:00,17,2,10,15,0,0,0,0,33,26,22,12,6.53,0
2025-10-15 18:00:00,18,2,10,15,0,0,0,0,40,30,16,14,5.43,1
2025-10-15 19:00:00,19,2,10,15,0,0,0,0,30,17,10,15,5.71,0
2025-10-15 20:00:00,20,2,10,15,0,0,0,0,27,22,13,16,6.19,0
2025-10-15 21:00:00,21,2,10,15,0,0,0,0,16,18,8,8,6.28,0
2025-10-15 22:00:00,22,2,10,15,0,0,0,0,7,19,11,5,6.33,0
2025-10-15 23:00:00,23,2,10,15,0,0,0,0,1,14,11,6,5.71,0
2025-10-16 00:00:00,0,3,10,16,0,0,0,0,0,20,3,6,5.53,0
2025-10-16 01:00:00,1,3,10,16,0,0,0,0,0,11,14,7,4.9,0
2025-10-16 02:00:00,2,3,10,16,0,0,0,0,0,7,9,5,6.34,0
2025-10-16 03:00:00,3,3,10,16,0,0,0,0,9,8,10,8,4.93,0
2025-10-16 04:00:00,4,3,10,16,0,0,0,0,7,3,10,7,5.84,0
2025-10-16 05:00:00,5,3,10,16,0,0,0,0,18,5,16,6,5.67,0
2025-10-16 06:00:00,6,3,10,16,0,0,0,0,23,7,12,7,5.4,0
2025-10-16 07:00:00,7,3,10,16,0,0,0,0,29,11,6,9,5.41,0
2025-10-16 08:00:00,8,3,10,16,0,0,0,0,24,5,4,15,6.57,0
2025-10-16 09:00:00,9,3,10,16,0,0,0,0,24,9,20,15,6.31,0
2025-10-16 10:00:00,10,3,10,16,0,0,0,0,24,8,19,11,5.14,0
2025-10-16 11:00:00,11,3,10,16,0,0,0,0,19,17,18,11,6.35,0
2025-10-16 12:00:00,12,3,10,16,0,0,0,0,26,16,15,9,6.02,0
2025-10-16 13:00:00,13,3,10,16,0,0,0,0,35,17,18,14,6.41,0
2025-10-16 14:00:00,14,3,10,16,0,0,0,0,26,22,14,9,6.72,0
2025-10-16 15:00:00,15,3,10,16,0,0,0,0,41,25,17,13,6.14,1
2025-10-16 16:00:00,16,3,10,16,0,0,0,0,44,25,15,14,6.54,1
2025-10-16 17:00:00,17,3,10,16,0,0,0,0,39,26,20,15,5.61,1
2025-10-16 18:00:00,18,3,10,16,0,0,0,0,35,30,16,10,6.45,0
2025-10-16 19:00:00,19,3,10,16,0,0,0,0,28,30,6,8,5.8,0
2025-10-16 20:00:00,20,3,10,16,0,0,0,0,28,24,9,14,5.49,0
2025-10-16 21:00:00,21,3,10,16,0,0,0,0,21,24,10,7,6.41,0
2025-10-16 22:00:00,22,3,10,16,0,0,0,0,0,16,10,7,5.1,0
2025-10-16 23:00:00,23,3,10,16,0,0,0,0,7,14,11,8,5.79,0
2025-10-17 00:00:00,0,4,10,17,0,0,0,0,0,8,9,8,6.06,0
2025-10-17 01:00:00,1,4,10,17,0,0,0,0,5,14,8,9,5.31,0
2025-10-17 02:00:00,2,4,10,17,0,0,0,0,6,8,10,7,5.68,0
2025-10-17 03:00:00,3,4,10,17,0,0,0,0,3,5,9,6,5.97,0
2025-10-17 04:00:00,4,4,10,17,0,0,0,0,11,0,13,11,6.09,0
2025-10-17 05:00:00,5,4,10,17,0,0,0,0,17,2,12,9,5.19,0
2025-10-17 06:00:00,6,4,10,17,0,0,0,0,17,0,12,7,5.6,0
2025-10-17 07:00:00,7,4,10,17,0,0,0,0,21,1,10,8,5.25,0
2025-10-17 08:00:00,8,4,10,17,0,0,0,0,35,1,11,10,6.5,0
2025-10-17 09:00:00,9,4,10,17,0,0,0,0,24,6,19,11,5.22,0
2025-10-17 10:00:00,10,4,10,17,0,0,0,0,12,10,21,16,5.73,0
2025-10-17 11:00:00,11,4,10,17,0,0,0,0,22,10,20,12,6.3,0
2025-10-17 12:00:00,12,4,10,17,0,0,0,0,26,15,20,13,5.95,0
2025-10-17 13:00:00,13,4,10,17,0,0,0,0,19,27,21,13,6.65,0
2025-10-17 14:00:00,14,4,10,17,0,0,0,0,39,23,20,12,6.14,1
2025-10-17 15:00:00,15,4,10,17,0,0,0,0,31,21,19,12,5.34,0
2025-10-17 16:00:00,16,4,10,17,0,0,0,0,43,29,15,13,5.55,1
2025-10-17 17:00:00,17,4,10,17,0,0,0,0,33,24,17,14,5.87,0
2025-10-17 18:00:00,18,4,10,17,0,0,0,0,40,26,20,9,6.45,1
2025-10-17 19:00:00,19,4,10,17,0,0,0,0,32,28,3,11,6.23,0
2025-10-17 20:00:00,20,4,10,17,0,0,0,0,20,23,18,14,6.44,0
2025-10-17 21:00:00,21,4,10,17,0,0,0,0,14,25,6,6,5.56,0
2025-10-17 22:00:00,22,4,10,17,0,0,0,0,0,16,13,8,6.16,0
2025-10-17 23:00:00,23,4,10,17,0,0,0,0,5,19,11,8,6.56,0
2025-10-18 00:00:00,0,5,10,18,1,0,0,0,4,5,8,3,5.73,0
2025-10-18 01:00:00,1,5,10,18,1,0,0,0,0,5,2,6,6.34,0
2025-10-18 02:00:00,2,5,10,18,1,0,0,0,0,4,3,4,6.89,0
2025-10-18 03:00:00,3,5,10,18,1,0,0,0,10,0,4,3,5.53,0
2025-10-18 04:00:00,4,5,10,18,1,0,0,0,8,5,5,7,5.76,0
2025-10-18 05:00:00,5,5,10,18,1,0,0,0,12,0,7,6,6.32,0
2025-10-18 06:00:00,6,5,10,18,1,0,0,0,13,0,9,4,6.11,0
2025-10-18 07:00:00,7,5,10,18,1,0,0,0,20,10,13,6,5.84,0
2025-10-18 08:00:00,8,5,10,18,1,0,0,0,23,3,4,11,6.66,0
2025-10-18 09:00:00,9,5,10,18,1,0,0,0,16,7,11,8,5.55,0
2025-10-18 10:00:00,10,5,10,18,1,0,0,0,17,8,17,8,7.53,0
2025-10-18 11:00:00,11,5,10,18,1,0,0,0,20,11,17,10,6.91,0
2025-10-18 12:00:00,12,5,10,18,1,0,0,0,13,13,10,9,6.15,0
2025-10-18 13:00:00,13,5,10,18,1,0,0,0,24,13,13,8,5.92,0
2025-10-18 14:00:00,14,5,10,18,1,0,0,0,27,20,10,8,5.27,0
2025-10-18 15:00:00,15,5,10,18,1,0,0,0,24,16,6,8,5.42,0
2025-10-18 16:00:00,16,5,10,18,1,0,0,0,31,19,9,9,6.04,0
2025-10-18 17:00:00,17,5,10,18,1,0,0,0,30,13,14,9,6.15,0
2025-10-18 18:00:00,18,5,10,18,1,0,0,0,27,19,12,7,6.04,0
2025-10-18 19:00:00,19,5,10,18,1,0,0,0,23,12,1,9,5.82,0
2025-10-18 20:00:00,20,5,10,18,1,0,0,0,16,18,5,6,5.71,0
2025-10-18 21:00:00,21,5,10,18,1,0,0,0,7,16,2,5,6.22,0
2025-10-18 22:00:00,22,5,10,18,1,0,0,0,2,12,8,2,5.95,0
2025-10-18 23:00:00,23,5,10,18,1,0,0,0,0,13,6,6,6.07,0
2025-10-19 00:00:00,0,6,10,19,1,0,0,0,0,9,8,1,5.83,0
2025-10-19 01:00:00,1,6,10,19,1,0,0,0,0,3,5,7,6.26,0
2025-10-19 02:00:00,2,6,10,19,1,0,0,0,2,4,11,3,5.94,0
2025-10-19 03:00:00,3,6,10,19,1,0,0,0,2,2,9,0,5.81,0
2025-10-19 04:00:00,4,6,10,19,1,0,0,0,0,0,5,3,6.22,0
2025-10-19 05:00:00,5,6,10,19,1,0,0,0,15,1,5,0,5.69,0
2025-10-19 06:00:00,6,6,10,19,1,0,0,0,15,10,7,7,5.93,0
2025-10-19 07:00:00,7,6,10,19,1,0,0,0,8,5,8,3,6.24,0
2025-10-19 08:00:00,8,6,10,19,1,0,0,0,17,3,7,7,6.21,0
2025-10-19 09:00:00,9,6,10,19,1,0,0,0,23,2,7,10,6.15,0
2025-10-19 10:00:00,10,6,10,19,1,0,0,0,15,12,12,7,6.29,0
2025-10-19 11:00:00,11,6,10,19,1,0,0,0,17,8,13,12,5.81,0
2025-10-19 12:00:00,12,6,10,19,1,0,0,0,15,5,16,7,7.55,0
2025-10-19 13:00:00,13,6,10,19,1,0,0,0,19,16,10,9,6.64,0
2025-10-19 14:00:00,14,6,10,19,1,0,0,0,20,21,11,14,6.49,0
2025-10-19 15:00:00,15,6,10,19,1,0,0,0,20,14,13,11,6.6,0
2025-10-19 16:00:00,16,6,10,19,1,0,0,0,26,17,14,13,6.05,0
2025-10-19 17:00:00,17,6,10,19,1,0,0,0,35,12,10,10,6.22,0
2025-10-19 18:00:00,18,6,10,19,1,0,0,0,25,19,21,10,6.14,0
2025-10-19 19:00:00,19,6,10,19,1,0,0,0,19,15,8,10,5.2,0
2025-10-19 20:00:00,20,6,10,19,1,0,0,0,19,17,1,6,6.89,0
2025-10-19 21:00:00,21,6,10,19,1,0,0,0,6,18,3,6,5.92,0
2025-10-19 22:00:00,22,6,10,19,1,0,0,0,10,3,5,6,5.67,0
2025-10-19 23:00:00,23,6,10,19,1,0,0,0,1,0,8,1,5.99,0
2025-10-20 00:00:00,0,0,10,20,0,0,0,0,0,8,9,8,6.79,0
2025-10-20 01:00:00,1,0,10,20,0,0,0,0,0,13,15,10,4.92,0
2025-10-20 02:00:00,2,0,10,20,0,0,0,0,0,4,8,11,5.64,0
2025-10-20 03:00:00,3,0,10,20,0,0,0,0,5,11,11,11,5.91,0
2025-10-20 04:00:00,4,0,10,20,0,0,0,0,10,8,9,7,6.81,0
2025-10-20 05:00:00,5,0,10,20,0,0,0,0,23,0,13,10,6.53,0
2025-10-20 06:00:00,6,0,10,20,0,0,0,0,30,0,14,10,6.01,0
2025-10-20 07:00:00,7,0,10,20,0,0,0,0,25,3,14,10,6.66,0
2025-10-20 08:00:00,8,0,10,20,0,0,0,0,25,7,12,17,6.01,0
2025-10-20 09:00:00,9,0,10,20,0,0,0,0,13,14,22,12,5.84,0
2025-10-20 10:00:00,10,0,10,20,0,0,0,0,23,20,26,14,6.13,0
